Target Author,Citing Paper,Number of Authors,Overcite Count
22954842600,2-s2.0-84979587676,6,1
22954842600,2-s2.0-84979610051,6,1
22954842600,2-s2.0-84979642334,3,1
22954842600,2-s2.0-84979650451,6,1
22954842600,2-s2.0-84979655825,7,1
22954842600,2-s2.0-84979656988,2,1
22954842600,2-s2.0-84979658393,6,1
22954842600,2-s2.0-84979671200,2,1
22954842600,2-s2.0-84979675831,6,1
22954842600,2-s2.0-84979687706,4,1
22954842600,2-s2.0-84979691936,2,1
22954842600,2-s2.0-84979697502,3,1
22954842600,2-s2.0-84979705695,3,1
22954842600,2-s2.0-84979734803,5,1
22954842600,2-s2.0-84979742747,4,1
22954842600,2-s2.0-84979743292,6,1
22954842600,2-s2.0-84979752396,5,1
22954842600,2-s2.0-84979752573,5,1
22954842600,2-s2.0-84979760353,8,1
22954842600,2-s2.0-84979760382,3,1
22954842600,2-s2.0-84979763445,6,1
22954842600,2-s2.0-84979776556,2,1
22954842600,2-s2.0-84979779075,4,1
22954842600,2-s2.0-84979787335,4,1
22954842600,2-s2.0-84979796953,5,1
22954842600,2-s2.0-84979829156,6,1
22954842600,2-s2.0-84979830806,4,1
22954842600,2-s2.0-84979831246,2,1
22954842600,2-s2.0-84979844522,4,1
22954842600,2-s2.0-84979884828,4,1
22954842600,2-s2.0-84979937177,2,1
22954842600,2-s2.0-84979978044,2,1
22954842600,2-s2.0-84979988458,5,1
22954842600,2-s2.0-84980034373,2,1
22954842600,2-s2.0-84980041523,1,1
22954842600,2-s2.0-84980048159,4,1
22954842600,2-s2.0-84980051697,3,1
22954842600,2-s2.0-84980316473,4,1
22954842600,2-s2.0-84980337089,5,1
22954842600,2-s2.0-84980347760,2,1
22954842600,2-s2.0-84980349606,2,1
22954842600,2-s2.0-84980417472,4,1
22954842600,2-s2.0-84980417648,4,1
22954842600,2-s2.0-84981156504,2,1
22954842600,2-s2.0-84981156890,2,1
22954842600,2-s2.0-84981161273,4,1
22954842600,2-s2.0-84981165512,4,1
22954842600,2-s2.0-84981215862,3,1
22954842600,2-s2.0-84981295024,3,1
22954842600,2-s2.0-84981297862,5,1
22954842600,2-s2.0-84981301326,6,1
22954842600,2-s2.0-84981303068,3,1
22954842600,2-s2.0-84981306051,3,1
22954842600,2-s2.0-84981306190,2,1
22954842600,2-s2.0-84981309769,2,1
22954842600,2-s2.0-84981316131,6,1
22954842600,2-s2.0-84981320799,6,1
22954842600,2-s2.0-84981322323,3,1
22954842600,2-s2.0-84981332604,5,1
22954842600,2-s2.0-84981333073,5,1
22954842600,2-s2.0-84981335338,7,1
22954842600,2-s2.0-84981341003,3,1
22954842600,2-s2.0-84981356866,5,1
22954842600,2-s2.0-84982094845,11,1
22954842600,2-s2.0-84982102739,2,1
22954842600,2-s2.0-84982124809,2,1
22954842600,2-s2.0-84982169075,5,1
22954842600,2-s2.0-84982224058,1,1
22954842600,2-s2.0-84982234113,2,1
22954842600,2-s2.0-84982295005,3,1
22954842600,2-s2.0-84982298230,2,1
22954842600,2-s2.0-84982305812,4,1
22954842600,2-s2.0-84982690181,8,1
22954842600,2-s2.0-84982797848,4,1
22954842600,2-s2.0-84982804427,4,1
22954842600,2-s2.0-84982830417,1,1
22954842600,2-s2.0-84982851948,2,1
22954842600,2-s2.0-84982860405,4,1
22954842600,2-s2.0-84982860455,5,1
22954842600,2-s2.0-84982915933,2,1
22954842600,2-s2.0-84982924093,2,1
22954842600,2-s2.0-84983043925,6,1
22954842600,2-s2.0-84983048016,2,1
22954842600,2-s2.0-84983059047,2,1
22954842600,2-s2.0-84983070482,2,1
22954842600,2-s2.0-84983111404,3,1
22954842600,2-s2.0-84983142781,4,1
22954842600,2-s2.0-84983142949,3,1
22954842600,2-s2.0-84983174936,6,1
22954842600,2-s2.0-84983212546,2,1
22954842600,2-s2.0-84983233350,3,1
22954842600,2-s2.0-84983242860,3,1
22954842600,2-s2.0-84983262255,4,1
22954842600,2-s2.0-84983283589,3,1
22954842600,2-s2.0-84983317347,3,1
22954842600,2-s2.0-84983334879,3,1
22954842600,2-s2.0-84983343710,2,1
22954842600,2-s2.0-84983372514,4,1
22954842600,2-s2.0-84983380722,3,1
22954842600,2-s2.0-84983384991,2,1
22954842600,2-s2.0-84983385301,3,1
22954842600,2-s2.0-84983421634,11,1
22954842600,2-s2.0-84983441942,5,1
22954842600,2-s2.0-84983444859,5,1
22954842600,2-s2.0-84983462400,2,1
22954842600,2-s2.0-84983471332,4,1
22954842600,2-s2.0-84983485903,2,1
22954842600,2-s2.0-84983535138,1,1
22954842600,2-s2.0-84983537194,3,1
22954842600,2-s2.0-84983591519,2,1
22954842600,2-s2.0-84983593756,2,1
22954842600,2-s2.0-84983631032,4,1
22954842600,2-s2.0-84983655952,3,1
22954842600,2-s2.0-84983775191,6,1
22954842600,2-s2.0-84983800341,4,1
22954842600,2-s2.0-84983802040,4,1
22954842600,2-s2.0-84984562944,3,1
22954842600,2-s2.0-84984626829,5,1
22954842600,2-s2.0-84984638781,4,1
22954842600,2-s2.0-84984666959,4,1
22954842600,2-s2.0-84984788891,3,1
22954842600,2-s2.0-84984791947,3,1
22954842600,2-s2.0-84984798011,4,1
22954842600,2-s2.0-84984861334,4,1
22954842600,2-s2.0-84984893014,3,1
22954842600,2-s2.0-84984918789,2,1
22954842600,2-s2.0-84984984334,2,1
22954842600,2-s2.0-84985904841,3,1
22954842600,2-s2.0-84985914285,3,1
22954842600,2-s2.0-84985914450,6,1
22954842600,2-s2.0-84985931132,6,1
22954842600,2-s2.0-84985937234,4,1
22954842600,2-s2.0-84985940164,6,1
22954842600,2-s2.0-84985961722,4,1
22954842600,2-s2.0-84985987056,3,1
22954842600,2-s2.0-84985997761,2,1
22954842600,2-s2.0-84985998187,4,1
22954842600,2-s2.0-84986216575,4,1
22954842600,2-s2.0-84986223770,5,1
22954842600,2-s2.0-84986237292,3,1
22954842600,2-s2.0-84986575568,4,1
22954842600,2-s2.0-84986617602,4,1
22954842600,2-s2.0-84986877636,4,1
22954842600,2-s2.0-84986881679,3,1
22954842600,2-s2.0-84986883265,4,1
22954842600,2-s2.0-84987605333,5,1
22954842600,2-s2.0-84987608394,4,1
22954842600,2-s2.0-84987615835,2,1
22954842600,2-s2.0-84987621361,2,1
22954842600,2-s2.0-84987624003,2,1
22954842600,2-s2.0-84987624024,3,1
22954842600,2-s2.0-84987648068,3,1
22954842600,2-s2.0-84987668167,1,1
22954842600,2-s2.0-84987678810,2,1
22954842600,2-s2.0-84987700922,4,1
22954842600,2-s2.0-84987722720,5,1
22954842600,2-s2.0-84987723068,2,1
22954842600,2-s2.0-84987757890,2,1
22954842600,2-s2.0-84987789009,7,1
22954842600,2-s2.0-84987837797,4,1
22954842600,2-s2.0-84987863991,5,1
22954842600,2-s2.0-84987879308,3,1
22954842600,2-s2.0-84987934412,2,1
22954842600,2-s2.0-84987940298,2,1
22954842600,2-s2.0-84987948292,2,1
22954842600,2-s2.0-84987984435,5,1
22954842600,2-s2.0-84987984471,5,1
22954842600,2-s2.0-84988244011,4,1
22954842600,2-s2.0-84988318638,4,1
22954842600,2-s2.0-84988344439,4,1
22954842600,2-s2.0-84988376959,4,1
22954842600,2-s2.0-84988380596,7,1
22954842600,2-s2.0-84988416303,5,1
22954842600,2-s2.0-84988417302,6,1
22954842600,2-s2.0-84988419418,4,1
22954842600,2-s2.0-84988432345,2,1
22954842600,2-s2.0-84988499944,2,1
22954842600,2-s2.0-84988553118,3,1
22954842600,2-s2.0-84988640924,3,1
22954842600,2-s2.0-84988659935,2,1
22954842600,2-s2.0-84988661142,5,1
22954842600,2-s2.0-84988729962,2,1
22954842600,2-s2.0-84988809198,2,1
22954842600,2-s2.0-84988814990,3,1
22954842600,2-s2.0-84988850775,4,1
22954842600,2-s2.0-84988851438,2,1
22954842600,2-s2.0-84988864383,3,1
22954842600,2-s2.0-84988883743,5,1
22954842600,2-s2.0-84988884600,4,1
22954842600,2-s2.0-84988893652,4,1
22954842600,2-s2.0-84988930360,4,1
22954842600,2-s2.0-84988938377,3,1
22954842600,2-s2.0-84988938862,1,1
22954842600,2-s2.0-84988938930,4,1
22954842600,2-s2.0-84988953268,4,1
22954842600,2-s2.0-84988953693,2,1
22954842600,2-s2.0-84988974740,3,1
22954842600,2-s2.0-84989166008,9,1
22954842600,2-s2.0-84989225593,2,1
22954842600,2-s2.0-84989291132,5,1
22954842600,2-s2.0-84989308876,3,1
22954842600,2-s2.0-84989310677,5,1
22954842600,2-s2.0-84989329084,3,1
22954842600,2-s2.0-84989347346,4,1
22954842600,2-s2.0-84989352513,3,1
22954842600,2-s2.0-84989813071,5,1
22954842600,2-s2.0-84989866959,3,1
22954842600,2-s2.0-84989872896,4,1
22954842600,2-s2.0-84989877993,2,1
22954842600,2-s2.0-84989915778,3,1
22954842600,2-s2.0-84989937985,5,1
22954842600,2-s2.0-84989942432,2,1
22954842600,2-s2.0-84989954658,1,1
22954842600,2-s2.0-84989959625,4,1
22954842600,2-s2.0-84989966104,2,1
22954842600,2-s2.0-84990026516,3,1
22954842600,2-s2.0-84990029566,2,1
22954842600,2-s2.0-84990031897,5,1
22954842600,2-s2.0-84990053195,3,1
22954842600,2-s2.0-84990838807,3,1
22954842600,2-s2.0-84990869123,3,1
22954842600,2-s2.0-84990914083,4,1
22954842600,2-s2.0-84990923222,3,1
22954842600,2-s2.0-84990924882,6,1
22954842600,2-s2.0-84990935294,4,1
22954842600,2-s2.0-84990935778,6,1
22954842600,2-s2.0-84990938443,2,1
22954842600,2-s2.0-84990944759,4,1
22954842600,2-s2.0-84990946509,5,1
22954842600,2-s2.0-84990946994,3,1
22954842600,2-s2.0-84990954582,3,1
22954842600,2-s2.0-84990966189,4,1
22954842600,2-s2.0-84990966344,2,1
22954842600,2-s2.0-84990966429,4,1
22954842600,2-s2.0-84990981833,2,1
22954842600,2-s2.0-84990985709,2,1
22954842600,2-s2.0-84990988098,5,1
22954842600,2-s2.0-84990990595,5,1
22954842600,2-s2.0-84990997702,4,1
22954842600,2-s2.0-84991000204,3,1
22954842600,2-s2.0-84991011448,3,1
22954842600,2-s2.0-84991011482,5,1
22954842600,2-s2.0-84991013956,3,1
22954842600,2-s2.0-84991112112,6,1
22954842600,2-s2.0-84991249370,3,1
22954842600,2-s2.0-84991328191,6,1
22954842600,2-s2.0-84991392567,5,1
22954842600,2-s2.0-84991475126,4,1
22954842600,2-s2.0-84991610656,3,1
22954842600,2-s2.0-84991670364,2,1
22954842600,2-s2.0-84991716862,4,1
22954842600,2-s2.0-84991730440,3,1
22954842600,2-s2.0-84991735076,4,1
22954842600,2-s2.0-84991736604,3,1
22954842600,2-s2.0-84991736619,4,1
22954842600,2-s2.0-84991746086,7,1
22954842600,2-s2.0-84991806432,2,1
22954842600,2-s2.0-84991819356,2,1
22954842600,2-s2.0-84991829463,3,1
22954842600,2-s2.0-84992013274,2,1
22954842600,2-s2.0-84992020782,3,1
22954842600,2-s2.0-84992028943,4,1
22954842600,2-s2.0-84992035788,6,1
22954842600,2-s2.0-84992047508,2,1
22954842600,2-s2.0-84992059415,3,1
22954842600,2-s2.0-84992109131,8,1
22954842600,2-s2.0-84992111245,4,1
22954842600,2-s2.0-84992111597,5,1
22954842600,2-s2.0-84992116136,3,1
22954842600,2-s2.0-84992129559,2,1
22954842600,2-s2.0-84992146461,2,1
22954842600,2-s2.0-84992151534,3,1
22954842600,2-s2.0-84992223361,5,1
22954842600,2-s2.0-84992323180,4,1
22954842600,2-s2.0-84992343682,8,1
22954842600,2-s2.0-84992362165,4,1
22954842600,2-s2.0-84992413330,4,1
22954842600,2-s2.0-84992422491,2,1
22954842600,2-s2.0-84992428442,5,1
22954842600,2-s2.0-84992530847,2,1
22954842600,2-s2.0-84992537774,6,1
22954842600,2-s2.0-84992549129,3,1
22954842600,2-s2.0-84992561490,2,1
22954842600,2-s2.0-84992598323,3,1
22954842600,2-s2.0-84992650026,2,1
22954842600,2-s2.0-84992747303,4,1
22954842600,2-s2.0-84993992726,3,1
22954842600,2-s2.0-84994005151,5,1
22954842600,2-s2.0-84994056599,3,1
22954842600,2-s2.0-84994060520,2,1
22954842600,2-s2.0-84994072610,4,1
22954842600,2-s2.0-84994099202,6,1
22954842600,2-s2.0-84994103582,4,1
22954842600,2-s2.0-84994108005,2,1
22954842600,2-s2.0-84994108043,3,1
22954842600,2-s2.0-84994126539,4,1
22954842600,2-s2.0-84994139846,3,1
22954842600,2-s2.0-84994152098,4,1
22954842600,2-s2.0-84994158215,3,1
22954842600,2-s2.0-84994201278,2,1
22954842600,2-s2.0-84994226518,6,1
22954842600,2-s2.0-84994236431,7,1
22954842600,2-s2.0-84994350835,4,1
22954842600,2-s2.0-84994387491,5,1
22954842600,2-s2.0-84994404370,2,1
22954842600,2-s2.0-84994454835,3,1
22954842600,2-s2.0-84994476564,4,1
22954842600,2-s2.0-84994504605,1,1
22954842600,2-s2.0-84994504782,3,1
22954842600,2-s2.0-84994514623,3,1
22954842600,2-s2.0-84994530352,6,1
22954842600,2-s2.0-84994573342,2,1
22954842600,2-s2.0-84994613660,3,1
22954842600,2-s2.0-84994652724,3,1
22954842600,2-s2.0-84994751005,3,1
22954842600,2-s2.0-84994824049,2,1
22954842600,2-s2.0-84994872048,5,1
22954842600,2-s2.0-84994882467,5,1
22954842600,2-s2.0-84995389706,4,1
22954842600,2-s2.0-84995446709,5,1
22954842600,2-s2.0-84995458934,3,1
22954842600,2-s2.0-84995460746,3,1
22954842600,2-s2.0-84995466202,3,1
22954842600,2-s2.0-84995468802,3,1
22954842600,2-s2.0-84995486971,5,1
22954842600,2-s2.0-84995527852,5,1
22954842600,2-s2.0-84995553606,2,1
22954842600,2-s2.0-84995553769,5,1
22954842600,2-s2.0-84995563211,5,1
22954842600,2-s2.0-84995684280,7,1
22954842600,2-s2.0-84995686746,5,1
22954842600,2-s2.0-84995751250,4,1
22954842600,2-s2.0-84995752790,1,1
22954842600,2-s2.0-84995776551,3,1
22954842600,2-s2.0-84995785352,5,1
22954842600,2-s2.0-84995803044,1,1
22954842600,2-s2.0-84995810330,5,1
22954842600,2-s2.0-84995900195,6,1
22954842600,2-s2.0-84995912073,2,1
22954842600,2-s2.0-84995919538,9,1
22954842600,2-s2.0-84995923215,1,1
22954842600,2-s2.0-84995965464,2,1
22954842600,2-s2.0-84995975398,5,1
22954842600,2-s2.0-84995976632,2,1
22954842600,2-s2.0-84996524400,1,1
22954842600,2-s2.0-84996527547,3,1
22954842600,2-s2.0-84996536679,3,1
22954842600,2-s2.0-84996554095,4,1
22954842600,2-s2.0-84996559084,5,1
22954842600,2-s2.0-84996606694,5,1
22954842600,2-s2.0-84996644322,3,1
22954842600,2-s2.0-84996844103,3,1
22954842600,2-s2.0-84996847847,2,1
22954842600,2-s2.0-84996848740,3,1
22954842600,2-s2.0-84996968559,4,1
22954842600,2-s2.0-84997207269,2,1
22954842600,2-s2.0-84997228967,4,1
22954842600,2-s2.0-84997272361,3,1
22954842600,2-s2.0-84997283840,5,1
22954842600,2-s2.0-84997283987,4,1
22954842600,2-s2.0-84997327954,5,1
22954842600,2-s2.0-84997419157,2,1
22954842600,2-s2.0-84997523748,2,1
22954842600,2-s2.0-84997525264,2,1
22954842600,2-s2.0-84997638362,4,1
22954842600,2-s2.0-84997766136,3,1
22954842600,2-s2.0-84997795636,1,1
22954842600,2-s2.0-84997848613,3,1
22954842600,2-s2.0-84998631591,4,1
22954842600,2-s2.0-84998631658,4,1
22954842600,2-s2.0-84998678072,3,1
22954842600,2-s2.0-84998727401,3,1
22954842600,2-s2.0-84998772637,4,1
22954842600,2-s2.0-84998813174,4,1
22954842600,2-s2.0-84998849989,1,1
22954842600,2-s2.0-84999273704,6,1
22954842600,2-s2.0-84999274058,8,1
22954842600,2-s2.0-84999622440,2,1
22954842600,2-s2.0-84999670057,2,1
22954842600,2-s2.0-84999711606,6,1
22954842600,2-s2.0-84999748172,6,1
22954842600,2-s2.0-84999751144,4,1
22954842600,2-s2.0-84999751303,4,1
22954842600,2-s2.0-84999806621,19,1
22954842600,2-s2.0-84999828436,3,1
22954842600,2-s2.0-85000432396,4,1
22954842600,2-s2.0-85000624226,2,1
22954842600,2-s2.0-85000871665,2,1
22954842600,2-s2.0-85000893858,7,1
22954842600,2-s2.0-85000893977,4,1
22954842600,2-s2.0-85001022178,2,1
22954842600,2-s2.0-85001022569,4,1
22954842600,2-s2.0-85001029914,5,1
22954842600,2-s2.0-85001033002,3,1
22954842600,2-s2.0-85001075189,6,1
22954842600,2-s2.0-85001090633,3,1
22954842600,2-s2.0-85001820136,3,1
22954842600,2-s2.0-85002044901,2,1
22954842600,2-s2.0-85002044957,5,1
22954842600,2-s2.0-85002045768,4,1
22954842600,2-s2.0-85002199001,5,1
22954842600,2-s2.0-85002528654,5,1
22954842600,2-s2.0-85002888646,3,1
22954842600,2-s2.0-85003819796,3,1
22954842600,2-s2.0-85003906010,1,1
22954842600,2-s2.0-85004039833,1,1
22954842600,2-s2.0-85004074715,2,1
22954842600,2-s2.0-85005943190,7,1
22954842600,2-s2.0-85005950435,3,1
22954842600,2-s2.0-85005975887,3,1
22954842600,2-s2.0-85005976133,4,1
22954842600,2-s2.0-85005987323,4,1
22954842600,2-s2.0-85006121065,5,1
22954842600,2-s2.0-85006154241,3,1
22954842600,2-s2.0-85006197260,3,1
22954842600,2-s2.0-85006226388,3,1
22954842600,2-s2.0-85006269750,2,1
22954842600,2-s2.0-85006284995,6,1
22954842600,2-s2.0-85006365465,2,1
22954842600,2-s2.0-85006371623,9,1
22954842600,2-s2.0-85006379729,3,1
22954842600,2-s2.0-85006381887,7,1
22954842600,2-s2.0-85006386952,4,1
22954842600,2-s2.0-85006427695,3,1
22954842600,2-s2.0-85006455456,3,1
22954842600,2-s2.0-85006488831,4,1
22954842600,2-s2.0-85006716617,3,1
22954842600,2-s2.0-85006716661,3,1
22954842600,2-s2.0-85006721091,4,1
22954842600,2-s2.0-85006754112,5,1
22954842600,2-s2.0-85006757573,5,1
22954842600,2-s2.0-85006759465,4,1
22954842600,2-s2.0-85006760064,2,1
22954842600,2-s2.0-85006761899,3,1
22954842600,2-s2.0-85006762130,2,1
22954842600,2-s2.0-85006789401,4,1
22954842600,2-s2.0-85006797939,4,1
22954842600,2-s2.0-85006802376,3,1
22954842600,2-s2.0-85006819119,7,1
22954842600,2-s2.0-85006822963,6,1
22954842600,2-s2.0-85006826046,3,1
22954842600,2-s2.0-85006832865,3,1
22954842600,2-s2.0-85006857239,7,1
22954842600,2-s2.0-85006867389,3,1
22954842600,2-s2.0-85006868385,2,1
22954842600,2-s2.0-85006873798,3,1
22954842600,2-s2.0-85006877789,2,1
22954842600,2-s2.0-85006925356,3,1
22954842600,2-s2.0-85006958998,3,1
22954842600,2-s2.0-85006965420,2,1
22954842600,2-s2.0-85006966265,4,1
22954842600,2-s2.0-85006966889,3,1
22954842600,2-s2.0-85006967480,4,1
22954842600,2-s2.0-85006970868,4,1
22954842600,2-s2.0-85006973268,3,1
22954842600,2-s2.0-85006979961,5,1
22954842600,2-s2.0-85007016132,3,1
22954842600,2-s2.0-85007020823,4,1
22954842600,2-s2.0-85007021518,5,1
22954842600,2-s2.0-85007044616,16,1
22954842600,2-s2.0-85007044864,2,1
22954842600,2-s2.0-85007082680,5,1
22954842600,2-s2.0-85007200903,2,1
22954842600,2-s2.0-85007201661,5,1
22954842600,2-s2.0-85007339392,3,1
22954842600,2-s2.0-85007353100,2,1
22954842600,2-s2.0-85007389269,3,1
22954842600,2-s2.0-85007410612,2,1
22954842600,2-s2.0-85007453610,9,1
22954842600,2-s2.0-85007480249,5,1
22954842600,2-s2.0-85007484015,4,1
22954842600,2-s2.0-85007506889,2,1
22954842600,2-s2.0-85007579968,1,1
22954842600,2-s2.0-85007587080,2,1
22954842600,2-s2.0-85007591269,3,1
22954842600,2-s2.0-85007597218,2,1
22954842600,2-s2.0-85008172945,7,1
22954842600,2-s2.0-85008190295,3,1
22954842600,2-s2.0-85008251730,1,1
22954842600,2-s2.0-85008251791,5,1
22954842600,2-s2.0-85008257099,4,1
22954842600,2-s2.0-85008507018,3,1
22954842600,2-s2.0-85008507483,5,1
22954842600,2-s2.0-85008515646,4,1
22954842600,2-s2.0-85008658176,2,1
22954842600,2-s2.0-85008658927,5,1
22954842600,2-s2.0-85008702772,3,1
22954842600,2-s2.0-85008950608,5,1
22954842600,2-s2.0-85009083864,2,1
22954842600,2-s2.0-85009084953,3,1
22954842600,2-s2.0-85009094281,2,1
22954842600,2-s2.0-85009141758,9,1
22954842600,2-s2.0-85009198020,4,1
22954842600,2-s2.0-85009265607,8,1
22954842600,2-s2.0-85009286694,2,1
22954842600,2-s2.0-85009388580,4,1
22954842600,2-s2.0-85009415836,12,1
22954842600,2-s2.0-85009444683,9,1
22954842600,2-s2.0-85009446658,4,1
22954842600,2-s2.0-85009503906,10,1
22954842600,2-s2.0-85009740827,4,1
22954842600,2-s2.0-85009783154,2,1
22954842600,2-s2.0-85009785176,5,1
22954842600,2-s2.0-85009785194,5,1
22954842600,2-s2.0-85009787721,4,1
22954842600,2-s2.0-85009806856,8,1
22954842600,2-s2.0-85009811510,4,1
22954842600,2-s2.0-85009829410,1,1
22954842600,2-s2.0-85009832195,4,1
22954842600,2-s2.0-85009858830,1,1
22954842600,2-s2.0-85009892723,2,1
22954842600,2-s2.0-85009904410,3,1
22954842600,2-s2.0-85009904486,2,1
22954842600,2-s2.0-85009956050,2,1
22954842600,2-s2.0-85009959544,4,1
22954842600,2-s2.0-85009959930,3,1
22954842600,2-s2.0-85009962017,3,1
22954842600,2-s2.0-85009962371,3,1
22954842600,2-s2.0-85009977160,2,1
22954842600,2-s2.0-85010002202,2,1
22954842600,2-s2.0-85010030929,1,1
22954842600,2-s2.0-85010032228,3,1
22954842600,2-s2.0-85010034569,4,1
22954842600,2-s2.0-85010042352,5,1
22954842600,2-s2.0-85010047092,2,1
22954842600,2-s2.0-85010060739,2,1
22954842600,2-s2.0-85010061509,2,1
22954842600,2-s2.0-85010069217,3,1
22954842600,2-s2.0-85010069469,3,1
22954842600,2-s2.0-85010070049,3,1
22954842600,2-s2.0-85010075900,4,1
22954842600,2-s2.0-85010206590,3,1
22954842600,2-s2.0-85010219830,3,1
22954842600,2-s2.0-85010222354,4,1
22954842600,2-s2.0-85010288596,4,1
22954842600,2-s2.0-85010311104,3,1
22954842600,2-s2.0-85010332662,3,1
22954842600,2-s2.0-85010404007,2,1
22954842600,2-s2.0-85010408664,1,1
22954842600,2-s2.0-85010417528,2,1
22954842600,2-s2.0-85010424058,2,1
22954842600,2-s2.0-85010426983,3,1
22954842600,2-s2.0-85010440793,3,1
22954842600,2-s2.0-85010460521,3,1
22954842600,2-s2.0-85010601190,3,1
22954842600,2-s2.0-85010683457,3,1
22954842600,2-s2.0-85010695309,4,1
22954842600,2-s2.0-85010695732,3,1
22954842600,2-s2.0-85010702858,5,1
22954842600,2-s2.0-85010755922,2,1
22954842600,2-s2.0-85010807463,2,1
22954842600,2-s2.0-85010875157,4,1
22954842600,2-s2.0-85011110695,4,1
22954842600,2-s2.0-8844265290,3,1
22954842600,2-s2.0-9144232124,1,1
